,Stock,Alpha,Beta,ri-rf,股票代码
1116,603198.0,-0.12978534862087568,0.15005963207533274,-0.14944342105263156,60000
1117,603199.0,-0.11601420342414671,0.06299885954116456,-0.12467304651162792,60000
1118,603200.0,-0.004066956842612754,0.8639767089354877,-0.12176942222222223,60000
1119,603203.0,-0.06296066209806335,0.47949417085963447,-0.12728544444444445,60000
1120,603208.0,-0.06899647067158429,0.6603627546956614,-0.15467763999999998,60000
1121,603214.0,-0.061372730554850055,0.7449183229297556,-0.15786213636363636,60000
1122,603218.0,0.02927798009571786,0.5480521156131407,-0.05381877777777777,60000
1123,603220.0,-0.0995575701062196,0.43125080967032525,-0.15445570833333333,60000
1124,603222.0,-0.080287,0.0,-0.080287,60000
1125,603223.0,0.06644059984610992,1.2346347736963548,-0.09874749999999999,60000
1126,603225.0,-0.31630780724599844,-1.7504844457353894,-0.08088740476190477,60000
1127,603226.0,-0.07576986567666959,0.5606228488908047,-0.14858599999999997,60000
1128,603227.0,-0.0968736525960136,0.3783505913188235,-0.14762988888888887,60000
1129,603228.0,-0.030991008179336324,0.7846766569874278,-0.14063638095238096,60000
1130,603229.0,-0.07720581559489563,0.27741144684699215,-0.11284260869565217,60000
1131,603232.0,-0.1349831634862492,0.18065927360596065,-0.15864984210526314,60000
1132,603233.0,-0.13969870246480462,-0.0858675619103043,-0.12854585,60000
1133,603238.0,0.07286926326787659,1.3055269856558454,-0.10452935294117648,60000
1134,603239.0,-0.11406940907334016,0.15611393926589706,-0.1349156,60000
1135,603258.0,0.15324416869054808,2.0009092868288776,-0.10147116666666667,60000
1136,603259.0,0.2575996237533661,2.925116616698465,-0.1144924230769231,60000
1137,603260.0,-0.020535460988291232,1.104477800478273,-0.19286271428571428,60000
1138,603266.0,0.20594720538090439,1.9773727120618598,-0.07771778571428571,60000
1139,603268.0,-0.13240911239487763,0.1336517095134694,-0.14957826086956524,60000
1140,603269.0,0.006975702619615318,0.9229589833753514,-0.1194319268292683,60000
1141,603277.0,-0.03190719900762359,0.9014164210981344,-0.14999431578947373,60000
1142,603278.0,-0.12752107767698442,0.46258065783215047,-0.19191566666666668,60000
1143,603283.0,-0.14466409765525262,0.12681111078295626,-0.16304315384615384,60000
1144,603286.0,0.6581904955200961,4.930182400460849,-0.0674514166666667,60000
1145,603288.0,0.33804312665591224,3.263766078361925,-0.09979544444444442,60000
1146,603289.0,-0.01960839718593904,0.7426947079333258,-0.12928472413793105,60000
1147,603297.0,0.1562012886772245,1.827363608267344,-0.10594407142857143,60000
1148,603298.0,-0.08448693708209358,0.7098037266354291,-0.20285333333333333,60000
1149,603299.0,-0.06747972644853552,0.6395210666537315,-0.148890625,60000
1150,603300.0,-0.5097676680201599,-3.1055329563492435,-0.0944988064516129,60000
1151,603301.0,-0.09553644425124637,0.14332385587959448,-0.11523551162790698,60000
1152,603303.0,-0.09708204678648315,0.8295969805850952,-0.221954125,60000
1153,603305.0,-0.15009124048691863,-0.11369995838083008,-0.13532919047619046,60000
1154,603306.0,-0.11115414210195049,0.22646969652769072,-0.14192747058823527,60000
1155,603308.0,-0.034271880786527,0.659711976502904,-0.12431917647058822,60000
1156,603309.0,-0.018441604089162705,0.8995355295612243,-0.1531072807017544,60000
1157,603311.0,-0.057220155285070656,0.6184944573502423,-0.14015404761904762,60000
1158,603313.0,-0.028238532910998843,0.7647216921690725,-0.13334527906976743,60000
1159,603315.0,-0.022672415660428033,0.960187858032956,-0.14481396153846154,60000
1160,603316.0,-0.003933416095052419,0.5389995235116325,-0.07836848780487804,60000
1161,603318.0,-0.06608905029288613,0.7947380714019696,-0.1727042222222222,60000
1162,603319.0,0.028812871547132857,0.16224499904056996,0.006322615384615362,60000
1163,603320.0,-0.535914163899103,-3.744091066381143,-0.05012344,60000
1164,603321.0,-0.11618792408821543,0.2180744258207532,-0.14475605263157895,60000
1165,603322.0,-0.09850059680324359,0.6205533561472825,-0.1848861333333333,60000
1166,603323.0,0.33024609456508075,2.724771993733518,-0.011559827586206897,60000
1167,603326.0,-0.11559565300059603,0.09234984659110095,-0.12757792,60000
1168,603328.0,-0.11902294061357517,0.20876467412244498,-0.147029,60000
1169,603329.0,-0.037314147255173555,0.742886830378484,-0.14119679245283018,60000
1170,603330.0,1.1198479949718987,7.985991949771789,-0.05555891666666666,60000
1171,603331.0,-0.11264809789379679,0.35762877529998993,-0.15897181818181816,60000
1172,603333.0,-0.06809721709177322,0.5044042331645988,-0.13663705882352942,60000
1173,603335.0,-0.022533568822136724,0.8544451059138708,-0.16658477777777778,60000
1174,603336.0,0.02986075932405874,1.2434194002432812,-0.1369456111111111,60000
1175,603337.0,-0.3579301244385707,-2.0587625769223528,-0.09080848000000001,60000
1176,603338.0,-0.012723799755506762,0.6713183393019498,-0.09896260869565218,60000
1177,603339.0,0.015551985186622944,0.8136885581960551,-0.09529955555555557,60000
1178,603345.0,-0.03795162493777603,0.7874731628269727,-0.1363895806451613,60000
1179,603348.0,0.01889315083211214,0.7633912812078415,-0.08001509523809525,60000
1180,603355.0,0.5218720974552978,3.9807782944800882,-0.07732012499999998,60000
1181,603356.0,0.0030830644726549117,1.0800632631644587,-0.14536562790697677,60000
1182,603357.0,0.0009130407173461585,1.0210984516900972,-0.15716181818181818,60000
1183,603358.0,-0.0948259645306882,0.42488860571154036,-0.15347224999999998,60000
1184,603359.0,-0.02606052088591959,0.9908756615053257,-0.1533502608695652,60000
1185,603360.0,-0.09512915365829634,0.4240715858825161,-0.154163,60000
1186,603363.0,-0.09470813711812442,0.4504134464278112,-0.1530502727272727,60000
1187,603365.0,0.43446552357385826,3.872304009804026,-0.10458733333333334,60000
1188,603366.0,0.1321824726845216,1.9519283745799936,-0.15071546153846155,60000
1189,603367.0,-0.03264325884648994,0.8283524647145807,-0.17229550000000002,60000
1190,603368.0,0.013596197607495905,0.9179008203654306,-0.11418226666666668,60000
1191,603369.0,0.0023158130219401996,0.9552270433415495,-0.12988372916666668,60000
1192,603377.0,0.003210206570972124,0.9632051177125299,-0.13148096226415096,60000
1193,603378.0,-0.09933752050646885,0.34106323381058273,-0.14090788235294116,60000
1194,603380.0,-0.023762044175120095,0.8501636348357287,-0.142111,60000
1195,603383.0,-0.1338431938940542,0.112661533950474,-0.1489568888888889,60000
1196,603385.0,-0.1581191329300167,-0.28548457399733845,-0.12072015789473685,60000
1197,603386.0,-0.04331339138219609,0.9968033763713943,-0.17278254999999998,60000
1198,603387.0,-0.012605701350933751,0.9659048344040622,-0.14919583333333333,60000
1199,603388.0,0.07699715890621872,1.5231792377277293,-0.12997664705882356,60000
1200,603389.0,0.006529590768955901,1.068851398238282,-0.132243,60000
1201,603393.0,-0.08659916664043461,0.4294262725061966,-0.14126504166666667,60000
1202,603396.0,-0.05012724772040661,0.7426353922692732,-0.14192628,60000
1203,603398.0,-0.14703812920218506,0.15004762112362846,-0.16856328571428575,60000
1204,603399.0,0.016749449285091145,1.3299528486307453,-0.15177181818181815,60000
1205,603416.0,0.008951103302698715,0.9938115809782526,-0.16511173846153845,60000
1206,603421.0,-0.08664948091176426,0.45481236324282337,-0.144547,60000
1207,603429.0,-0.09730627779506053,0.4034585293219159,-0.14862857692307693,60000
1208,603444.0,0.41825634341863893,3.4513991738614296,-0.03755761904761905,60000
1209,603456.0,-0.10841175909507109,0.2917118498073579,-0.14588560869565217,60000
1210,603458.0,-0.0327158233221638,0.8083677314473338,-0.14165196,60000
1211,603466.0,0.021578891325134575,1.3489425160496409,-0.1646121875,60000
1212,603477.0,-0.06573879574979996,0.5206935050056839,-0.14043514285714284,60000
1213,603486.0,-0.21217799880793575,-0.19132341282130613,-0.1840183333333333,60000
1214,603488.0,-0.35322639193256766,-1.8287233661861972,-0.06789799999999999,60000
1215,603496.0,-0.05146751148024645,0.9587399130004776,-0.17706410526315788,60000
1216,603499.0,-0.10902538551886613,0.06719693872277308,-0.11803994444444443,60000
1217,603500.0,-0.13074643152663987,0.18599942073975237,-0.1574290714285714,60000
1218,603501.0,-0.08144849887424253,0.6344412657032569,-0.16976733333333333,60000
