,Stock,Alpha,Beta,ri-rf
236,600285.0,0.009095734103671056,0.7209083844485921,0.011363541666666664
237,600287.0,8.813186368339648e-05,1.0858426233421583,0.003667619718309857
238,600288.0,0.014780915615942627,1.4477128749811403,0.011747957142857137
239,600289.0,-0.001364692522733013,0.9917515016036526,0.0003573235294117632
240,600290.0,0.005988681893005381,1.1420200107365641,0.008952521739130434
241,600291.0,0.008229535325925358,1.0718589115134958,0.016291840579710143
242,600292.0,-0.0067193369634343785,0.8907448789919211,-0.003917263888888891
243,600293.0,0.01807317481217483,1.1204556734372884,0.017267787878787882
244,600295.0,0.0030893180262453654,1.0687360937329928,0.0044101641791044754
245,600297.0,0.009240963043147754,0.6146642087725894,0.010567818181818183
246,600298.0,0.021213340405241383,0.38442566424256897,0.02242265277777778
247,600299.0,0.02166560131890747,1.2206980870124429,0.02441122058823529
248,600300.0,-0.009384297129180083,1.100648549861878,-0.005921916666666666
249,600301.0,0.00691199347967008,0.6463532682747544,0.008232428571428575
250,600302.0,0.0051173460850976165,1.128687528965195,0.008667930555555557
251,600303.0,0.009282304026854832,1.0624443748516383,0.0124159014084507
252,600305.0,0.019220455624270424,0.8836362615180429,0.02200016666666666
253,600306.0,0.006725871601402478,1.0373217665828018,0.009331815384615383
254,600307.0,-0.00758045092972028,1.0594956486450482,-0.004247527777777778
255,600308.0,0.003557278347574256,0.9734164505823683,0.006619416666666665
256,600309.0,0.014440057206328155,0.7751638320598894,0.0177515223880597
257,600310.0,0.00612775079128875,1.0648709376684264,0.009477583333333336
258,600311.0,-0.008607366176741989,1.0525325712506828,-0.0052963472222222205
259,600312.0,0.0037190681617587755,0.6928853884001142,0.008228661764705887
260,600313.0,0.00024464837208430226,0.9861067011156484,0.0028975571428571426
261,600315.0,-0.00023498300390177557,0.40969976699416427,0.000483774647887324
262,600316.0,0.0005421503915102985,1.1233897958509402,0.004076069444444446
263,600317.0,0.012358074558368308,0.8186036415703728,0.01493320833333333
264,600318.0,0.02263334861203333,1.3748087867953076,0.022063384615384613
265,600319.0,-1.1154611755753024e-05,0.9840138178542712,0.00757196825396826
266,600320.0,0.002270314583414093,1.2618704606908993,0.006239861111111109
267,600321.0,0.0005425999756422653,1.2997997799758436,0.004447102941176466
268,600322.0,0.0009771156340179022,1.01922194463768,0.0041833472222222255
269,600323.0,0.013158844557712228,0.6061952442758551,0.0148790985915493
270,600325.0,0.008953354457008265,1.045552789666019,0.012242416666666667
271,600326.0,0.0020177365795132707,1.1355966633923238,0.005590055555555553
272,600327.0,0.006943221039206018,0.9790944807633325,0.010972084507042255
273,600328.0,0.0011009108621183403,0.5872983352278935,0.003896424242424238
274,600329.0,0.004080393936641067,0.7596796245473122,0.006470166666666669
275,600330.0,0.010380540688186515,0.8866357433262985,0.01276250746268657
276,600331.0,-0.014965997159740119,1.1256178813051203,-0.011220342857142858
277,600332.0,0.010748851006396583,0.6324817092196897,0.012763314285714283
278,600333.0,-0.005089254476433474,0.8822586477668651,-0.0013075211267605646
279,600335.0,0.0001606544502434533,0.891370838259204,0.0061956250000000015
280,600336.0,0.009418949956251487,0.8974573529212243,0.012242138888888884
281,600337.0,0.009601137767282681,0.6252282865213221,0.011567958333333331
282,600339.0,0.0016828675984983288,0.7817985639383382,0.002642181818181817
283,600340.0,0.01889498690446972,0.9039623076808772,0.02173863888888889
284,600343.0,0.012406906616876386,1.2041887175650694,0.016195
285,600345.0,0.01336670354891991,0.800827146196457,0.015885916666666666
286,600346.0,0.022859668437725626,1.0080657704495746,0.032305906249999995
287,600348.0,-0.012831748574255536,0.8184988513936228,-0.010256944444444445
288,600350.0,0.00643956215488981,1.1327204788093947,0.010002833333333336
289,600351.0,0.0030022276635671575,0.6410631944332753,0.005018861111111111
290,600352.0,0.02005164916689627,0.9877889577406508,0.023159
291,600353.0,0.011008899555725196,1.3280037158762155,0.01455774285714286
292,600354.0,-0.006595657896362846,1.0736235613948435,-0.003218291666666666
293,600355.0,0.012731655050407673,0.9440353236221877,0.019400185714285714
294,600356.0,-0.0032782813318168007,0.8532754062463428,0.0015504285714285713
295,600358.0,0.009901508325169818,1.0949623537702309,0.012544365079365079
296,600359.0,0.0023717254228687204,0.9939955175163395,0.005292042253521127
297,600360.0,0.009653405314534267,0.9715791401732183,0.012709763888888892
298,600361.0,-0.003872555961466533,1.0057486003028338,-0.0007087083333333347
299,600362.0,-0.006826668405540429,1.1199148996618509,-0.0033036805555555562
300,600363.0,0.009803845005817423,0.8909470284426834,0.012326102941176476
301,600365.0,0.005456831932109859,0.9852702866534137,0.0062127343750000025
302,600366.0,-0.004802378096094197,1.1026112939690145,0.002328571428571434
303,600367.0,-0.0023764914103040873,0.9941516657846501,0.0007508749999999996
304,600368.0,0.0038328026983654225,0.8152242023783731,0.006397305555555555
305,600369.0,0.0033209217929056037,1.656638233088998,0.005409114285714284
306,600370.0,0.01259876232131326,0.9022619536379608,0.015803171428571437
307,600371.0,-0.0005740179833733311,1.2674641594864346,0.0034131250000000012
308,600372.0,0.00376859661985068,0.9302282318406645,0.006694875000000003
309,600373.0,0.011960388625368093,0.44374116064473473,0.013397400000000002
310,600375.0,-0.011046646584104926,0.6340193467995948,-0.0077029846153846135
311,600376.0,0.0028452147792013965,1.1770923680324055,0.006548069444444447
312,600377.0,0.01136858338666663,0.5667277253802628,0.013151375
313,600378.0,0.0035127590537557514,0.8076281149325777,0.005688641791044776
314,600379.0,0.0029043683909087863,0.8567998625871145,0.005674316666666667
315,600380.0,0.011608406188444484,1.4556910944259145,0.01618766666666667
316,600381.0,-0.019805777014298948,0.9629892448625674,-0.018331285714285717
317,600382.0,0.0024776945739054565,1.0590829408102038,0.005809319444444443
318,600383.0,0.00870865209734419,0.5654343318449341,0.010487375
319,600385.0,0.019326190381082214,0.7009067965952538,0.022806166666666666
320,600386.0,0.004415896220226107,0.9553167714241829,0.007421097222222222
321,600387.0,0.005155464950357619,0.8113142518397445,0.007725202898550726
322,600388.0,0.017925416529226385,1.1587187792035156,0.02157047222222222
323,600389.0,0.014871833480424266,0.5282913209023479,0.01760930303030303
324,600390.0,0.014807359334551433,0.7346094589373912,0.01591548529411765
325,600391.0,0.007748907351693626,1.2533198113779964,0.01169155555555556
326,600392.0,0.017828767219479503,0.8792915670366501,0.021577811594202898
327,600393.0,0.0011752551289837007,0.8952772896745059,0.0030859047619047632
328,600395.0,-0.012851066925202808,0.8583083070738802,-0.008319295774647887
329,600396.0,-0.0005540916484768639,1.1490058349266274,0.00029177941176470614
330,600397.0,-0.00961418378142771,1.0996691726150716,-0.006685718309859158
331,600398.0,0.01882628336567043,0.622404212206832,0.020350183098591542
332,600399.0,0.004733699003232981,1.1914204362016936,0.013512140625000004
333,600400.0,0.019846017887271326,0.6401864476548427,0.021658941176470593
334,600401.0,-0.0069326746159675216,0.7238481880414258,-0.0008884838709677408
335,600403.0,-0.012212479632530499,0.7359391312929466,-0.00989738888888889
336,600405.0,0.01008838416006822,0.8941316164819908,0.012901111111111115
337,600406.0,0.011321727527749063,0.7015522120228124,0.01318934328358209
338,600408.0,-0.0038206016230071895,0.7982015516476603,0.0028966825396825424
339,600409.0,0.010238813489786162,0.6563519227152752,0.012303541666666666
340,600410.0,0.012904174794081309,1.04087123974892,0.017365788732394367
341,600415.0,0.005834437976757644,1.4752973163798306,0.010475375
342,600416.0,0.0044236307386968324,1.0711687659446307,0.00901511267605634
343,600418.0,0.00018657083688544554,0.8995978716462246,0.003122228571428569
344,600419.0,0.01899863981714104,0.8685464796355055,0.022760600000000006
345,600420.0,0.0064360523760376865,0.6665172668276387,0.010453073529411766
346,600421.0,0.015666118948327163,0.9314804537305916,0.016351852941176477
347,600422.0,-0.0038420085852600323,0.5742008350679791,-0.002035708333333339
348,600423.0,-0.003879671217101744,1.3439217414187041,0.005340629032258069
349,600425.0,-0.0027340399748322446,1.041837030344695,0.0005433333333333339
350,600426.0,0.0156540914508257,1.034346963688159,0.018907902777777777
351,600428.0,0.004375518971339505,1.4744207269636715,0.007937420289855075
352,600429.0,-0.0008897942327922353,0.5321894323004187,-0.0003364637681159414
353,600432.0,-0.02543581706850772,1.1563496181639688,-0.01971672
354,600433.0,0.005749418038725612,0.770529728797707,0.0073253188405797065
355,600435.0,0.01684830437149451,1.0868588059444801,0.020267305555555552
356,600436.0,0.020142142535605888,0.753900692891129,0.022513736111111113
357,600438.0,0.025937598569250032,0.7502687526220556,0.023579089552238804
358,600439.0,-0.003676997739646268,0.9665242986301371,0.0003001408450704213
359,600444.0,0.0005428761140098635,0.7507406947356156,0.003962521739130438
360,600446.0,0.03104236771888591,1.139330474887125,0.03748987142857143
361,600448.0,0.006022289944605675,0.5507764467768788,0.00816747887323944
362,600449.0,-0.0004814923107158012,0.8988606652311876,0.002346111111111112
363,600452.0,0.012340448704136805,0.7321463726270703,0.017179371428571427
364,600455.0,0.012984576886103792,0.6315297965843141,0.016485883333333326
365,600456.0,0.0009567613500783786,0.9972413642436112,0.004093847222222221
366,600458.0,0.0016946110346630536,1.3222121302537766,-0.0021177014925373135
367,600459.0,0.004509755634354679,0.9518735262432423,0.007504125
368,600460.0,0.023282391966442162,0.8480977350177993,0.025218514285714293
369,600461.0,0.005814541390637452,0.7761756486498157,0.007359895522388061
370,600462.0,-0.0008037667614377375,0.8335763521981201,0.0040005573770491775
371,600463.0,0.00490614146867807,1.1510532870711447,0.008527083333333331
372,600466.0,0.009913742631848094,1.178206451113026,0.013419911764705882
373,600467.0,-0.003725310539301332,0.9563891424962845,-0.0007167361111111112
374,600468.0,0.004957665357099236,1.1458440547468933,0.005637393939393939
375,600469.0,-0.00475806743968946,0.5753705401662857,-0.0015993281250000022
376,600470.0,-0.009208147833187387,1.0762650124262878,-0.00582247222222222
377,600475.0,0.0017122736738897754,0.8909911610655796,0.002343514705882353
378,600476.0,0.013817263121640755,0.799956092813818,0.01633373611111111
379,600477.0,0.016568198538547577,0.9752608456017778,0.01963613888888889
380,600478.0,-2.3082949676813107e-05,0.9308471631953169,0.003602422535211267
381,600479.0,-0.0001870670930736399,0.8350817046791412,0.0024399027777777774
382,600480.0,0.007097435187413378,0.7402148146949287,0.009250432835820895
383,600481.0,0.00860117111580467,0.9656837236625484,0.009494073529411767
384,600482.0,0.017361747743192497,0.7701713721586094,0.024410514705882354
385,600483.0,0.010166404825687897,0.8217473090260302,0.011753457142857141
386,600485.0,0.028897796267161772,1.0342866432918576,0.03489153333333334
387,600486.0,0.019693881050331426,0.674397070028643,0.021815375
388,600487.0,0.034378264962177114,1.3574807183934392,0.03153434285714286
389,600488.0,0.0007647877864406971,0.8639999956928714,0.003776185714285713
390,600489.0,-0.006597210552182278,0.8166854003714167,-0.0040281111111111125
391,600490.0,0.0014360445227948708,0.7590261677097886,0.007080851851851854
392,600491.0,0.00633761635113103,1.444109683297936,0.010880444444444446
393,600493.0,0.00969915326581761,0.803946951858242,0.012228180555555562
394,600495.0,0.001372259863791574,0.8924183306784115,0.0041795972222222234
395,600496.0,-0.0033415264828028377,0.7950370063877977,-0.0008405277777777796
396,600497.0,-0.003333429898688167,1.188500043220374,-0.0006196428571428579
397,600498.0,0.015755130086513656,0.7024428114177798,0.017788929577464786
398,600499.0,0.0012735187090752347,0.7300011736698732,0.007034275362318839
399,600500.0,0.00499283306995749,1.0567651337250745,0.008317166666666665
400,600501.0,0.0006109435757752709,1.1745251000868913,0.00430572222222222
